CODIGO_FILIAL;TICKET;DATA_VENDA;ITEM;TERMINAL;LANCAMENTO_CAIXA;NUMERO_CUPOM_FISCAL;PERIODO_FECHAMENTO;VENDEDOR;VENDEDOR_APELIDO;PRODUTO;DESC_PRODUTO;COR_PRODUTO;TAMANHO;QTDE;QTDE_LIQUIDA;QTDE_TROCA;VALOR_LIQUIDO_VENDA;VALOR_TROCA;VALOR_DESCONTOS;VALOR_PAGO;VALOR_FRETE;VALOR_VENDA_BRUTA;TIPO_PRODUTO;TABELA_MEDIDAS;GRUPO_PRODUTO;SUBGRUPO_PRODUTO;COLECAO;GRADE;LINHA;GRIFFE;CARTELA;REFER_FABRICANTE;MODELAGEM;FABRICANTE;ESTILISTA;MODELISTA;TAM;COD_CATEGORIA;CATEGORIA_PRODUTO;SUBCATEGORIA_PRODUTO;SUBCATEGORIA_PRODUTO
3058;28742;15/03/2025;8;1;153P00A;25962;1;4351;MILLA                    ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;657J      ;3;1;1;0;88,84;0;16;8884;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;29676;25/05/2025;3;1;255P007;26743;1;1530;MARCIA                   ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;001       ;2;1;1;0;88,64;0;36;8864;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;30710;25/07/2025;1;1;257P00A;27612;1;1114;CRIS                     ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;658J      ;2;1;1;0;44,5;0;0;4450;0;4450;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;28158;28/01/2025;11;1;281P009;25512;1;1114;CRIS                     ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;001       ;2;1;1;0;88,92;0;8;8892;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;29819;05/06/2025;4;1;056P010;26865;1;1530;MARCIA                   ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;2280      ;3;1;1;0;1,01;0;0;101;0;101;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;29448;09/05/2025;2;1;095P003;26555;1;1077;GERENTE                  ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;1467      ;5;1;1;0;89;0;0;0;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;5       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;29954;14/06/2025;5;1;146P00E;26981;1;1530;MARCIA                   ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;657J      ;4;1;1;0;1,01;0;0;101;0;101;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;29954;14/06/2025;10;1;146P00E;26981;1;1530;MARCIA                   ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;2280      ;4;1;1;0;88,78;0;22;8878;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;29117;12/04/2025;2;1;124P00C;26274;1;4724;NATALIA                  ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;1467      ;3;1;1;0;89;0;0;89;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;28458;19/02/2025;2;1;192P006;25731;1;1114;CRIS                     ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;044_V2    ;3;1;1;0;89;0;0;89;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;28535;24/02/2025;4;1;242P00E;25795;1;4724;NATALIA                  ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;1473      ;2;1;1;0;1,01;0;0;101;0;101;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;28868;24/03/2025;4;1;243P00F;26070;1;4724;NATALIA                  ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;657J      ;3;1;1;0;1,01;0;0;101;0;101;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;28868;24/03/2025;8;1;243P00F;26070;1;4724;NATALIA                  ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;019       ;3;1;1;0;88,96;0;4;8896;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;30710;25/07/2025;2;1;257P00A;27612;1;1114;CRIS                     ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;343J      ;2;1;1;0;44,5;0;0;4450;0;4450;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;28181;30/01/2025;3;1;301P007;25528;1;1530;MARCIA                   ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;001       ;2;1;1;0;88,84;0;16;8884;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;30781;30/07/2025;5;1;307P00E;27677;1;4351;MILLA                    ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;019       ;4;1;1;0;0,01;0;0;1;0;1;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;30814;01/08/2025;3;1;018P00C;27707;1;4919;RENATA                   ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;654J      ;3;1;1;0;26,7;0;0;2670;0;2670;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;30285;02/07/2025;3;1;027P010;27255;1;1114;CRIS                     ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;2280      ;3;1;1;0;62,3;0;0;6230;0;6230;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;30286;02/07/2025;5;1;027P011;27256;1;4919;RENATA                   ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;343J      ;3;1;1;0;62,3;0;0;6230;0;6230;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;29876;10/06/2025;7;1;106P007;26913;1;1114;CRIS                     ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;001       ;4;1;1;0;88,72;0;28;8872;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;28252;03/02/2025;1;1;032P00D;25575;1;4351;MILLA                    ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;2280      ;5;1;1;0;89;0;0;89;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;5       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;30984;11/08/2025;4;1;118P00F;27840;1;4351;MILLA                    ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;658J      ;3;1;1;0;26,7;0;0;2670;0;2670;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;30984;11/08/2025;2;1;118P00F;27840;1;4351;MILLA                    ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;654J      ;3;1;1;0;26,7;0;0;2670;0;2670;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;31077;18/08/2025;3;1;188P009;27914;1;4351;MILLA                    ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;653J      ;5;1;1;0;26,7;0;0;2670;0;2670;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;5       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;31077;18/08/2025;2;1;188P009;27914;1;4351;MILLA                    ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;347J      ;5;1;1;0;26,7;0;0;2670;0;2670;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;5       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;28513;23/02/2025;4;1;232P006;25779;1;1530;MARCIA                   ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;001       ;2;1;1;0;89;0;0;139;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;28540;25/02/2025;10;1;252P006;25799;1;4351;MILLA                    ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;2280      ;3;1;1;0;88,84;0;16;8884;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;28540;25/02/2025;16;1;252P006;25799;1;4351;MILLA                    ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;001       ;3;1;1;0;88,84;0;16;8884;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;29328;29/04/2025;4;1;294P00E;26449;1;4351;MILLA                    ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;658J      ;2;1;1;0;88,67;0;33;8867;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;29328;29/04/2025;6;1;294P00E;26449;1;4351;MILLA                    ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;657J      ;2;1;1;0;88,67;0;33;8867;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;29348;30/04/2025;7;1;304P011;26464;1;4351;MILLA                    ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;1473      ;3;1;1;0;88,91;0;9;8891;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;28225;01/02/2025;1;1;012P017;25557;1;1530;MARCIA                   ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;2280      ;3;1;1;0;88,88;0;12;8888;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;29156;15/04/2025;2;1;154P00B;26306;1;4351;MILLA                    ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;1473      ;5;1;1;0;88,78;0;22;8878;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;5       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;28769;17/03/2025;4;1;173P009;25986;1;4351;MILLA                    ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;001       ;4;1;1;0;81,69;0;731;8169;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;4       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;30016;18/06/2025;6;1;186P010;27037;1;1530;MARCIA                   ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;2280      ;2;1;1;0;88,91;0;9;8891;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;30079;22/06/2025;3;1;226P003;27086;1;1530;MARCIA                   ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;657J      ;2;1;1;0;62,26;0;4;6226;0;6230;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;28540;25/02/2025;5;1;252P006;25799;1;4351;MILLA                    ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;044_V2    ;3;1;1;0;88,81;0;16;8881;0;8897;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;28540;25/02/2025;14;1;252P006;25799;1;4351;MILLA                    ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;001       ;3;1;1;0;88,84;0;16;8884;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;29105;11/04/2025;7;1;114P013;26263;1;1530;MARCIA                   ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;1467      ;2;1;1;0;88,91;0;9;8891;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;29890;11/06/2025;2;1;116P008;26925;1;1530;MARCIA                   ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;1467      ;2;1;1;0;1,01;0;0;101;0;101;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;27905;13/01/2025;1;1;131P01B;25289;1;1530;MARCIA                   ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;1467      ;2;1;1;0;1,01;0;0;101;0;101;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;29156;15/04/2025;1;1;154P00B;26306;1;4351;MILLA                    ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;653J      ;5;1;1;0;1,01;0;0;101;0;101;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;5       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;29156;15/04/2025;4;1;154P00B;26306;1;4351;MILLA                    ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;044_V2    ;5;1;1;0;88,78;0;22;8878;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;5       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;29156;15/04/2025;3;1;154P00B;26306;1;4351;MILLA                    ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;1467      ;5;1;1;0;88,78;0;22;8878;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;5       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;28110;25/01/2025;8;1;251P010;25471;1;1114;CRIS                     ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;011I      ;3;1;1;0;78,87;0;13;7887;0;79;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;28609;01/03/2025;3;1;013P008;25856;1;4351;MILLA                    ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;044_V2    ;5;1;1;0;88,89;0;11;8889;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;5       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;28239;02/02/2025;2;1;022P00F;25566;1;1530;MARCIA                   ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;1473      ;3;1;1;0;80,59;0;841;8059;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;29432;08/05/2025;2;1;085P007;26540;1;4351;MILLA                    ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;1473      ;3;1;1;0;88,77;0;23;8877;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;29432;08/05/2025;4;1;085P007;26540;1;4351;MILLA                    ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;657J      ;3;1;1;0;88,77;0;23;8877;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;3       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;29105;11/04/2025;8;1;114P013;26263;1;1530;MARCIA                   ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;2280      ;2;1;1;0;88,91;0;9;8891;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;29956;15/06/2025;2;1;156P004;26982;1;1114;CRIS                     ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;011I      ;2;1;1;0;88,74;0;26;8874;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;29956;15/06/2025;4;1;156P004;26982;1;1114;CRIS                     ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;2280      ;2;1;1;0;88,72;0;28;8872;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
3058;31514;16/09/2025;3;1;169P00F;28275;1;1114;CRIS                     ;SBD96P      ;BRASILIANO TUTTO PIZZO                  ;019       ;2;1;1;0;69,43;0;1957;6943;0;89;PRODUTO ACABADO          ;;INTIMO                   ;INTIMO SLIPS             ;2;TAGLIE 1-6 PBD INT       ;INTIMISSIMI              ;INTIMISSIMI ( IN )       ;      ;SBD96P                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;2       ;1;SENHORA                  ;SENHORA                  ;SENHORA                  
